trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
47,68,0.8,4,30,85,124,60,0,0.719140625,Cube_Ela8_Var4
48,44,0.5,4,30,44,79,53,0,0.50546875,Cube_Ela5_Var4
49,63,0.7,7,30,70,112,60,0,0.46953125,Cube_Ela7_Var7
50,29,0.3,5,30,41,50,60,0,0.7921875,Cube_Ela3_Var5
51,73,0.9,1,30,104,136,60,0,0.809765625,Cube_Ela9_Var1
52,54,0.6,6,30,61,96,60,0,0.415625,Cube_Ela6_Var6
53,29,0.3,5,30,41,50,45,0,0.55546875,Cube_Ela3_Var5
54,59,0.7,3,30,80,108,60,0,0.496484375,Cube_Ela7_Var3
55,21,0.2,7,30,42,37,55,0,0.74140625,Cube_Ela2_Var7
56,11,0.1,7,30,34,22,109,0,0.84609375,Cube_Ela1_Var7
57,64,0.7,8,30,69,113,48,0,0.223828125,Cube_Ela7_Var8
58,75,0.9,3,30,77,138,50,0,0.83984375,Cube_Ela9_Var3
59,5,0,12,30,35,12,57,0,0.528125,Cube_Ela0_Var12
60,9,0.1,4,30,32,19,52,0,0.777734375,Cube_Ela1_Var4
61,16,0.1,13,30,38,28,54,0,0.684375,Cube_Ela1_Var13
62,42,0.5,2,30,61,77,50,0,0.892578125,Cube_Ela5_Var2
63,35,0.4,3,30,64,63,44,0,0.590625,Cube_Ela4_Var3
64,60,0.7,4,30,83,109,44,0,0.45859375,Cube_Ela7_Var4
65,11,0.1,7,30,34,22,74,0,0.698828125,Cube_Ela1_Var7
66,6,0,13,30,30,13,54,0,0.816796875,Cube_Ela0_Var13
67,70,0.8,6,30,93,126,50,0,0.6859375,Cube_Ela8_Var6
68,53,0.6,5,30,79,95,30,0,0.90390625,Cube_Ela6_Var5
69,17,0.2,1,30,34,31,44,0,0.550390625,Cube_Ela2_Var1
70,52,0.6,4,30,91,94,71,0,0.75703125,Cube_Ela6_Var4
71,8,0,15,30,34,15,61,0,0.739453125,Cube_Ela0_Var15
72,71,0.8,7,30,75,127,70,0,0.743359375,Cube_Ela8_Var7
73,2,0,6,30,34,6,82,0,0.73515625,Cube_Ela0_Var6
74,62,0.7,6,30,108,111,33,0,0.73125,Cube_Ela7_Var6
75,70,0.8,6,30,93,126,51,0,0.6765625,Cube_Ela8_Var6
76,25,0.3,1,30,55,46,51,0,0.753125,Cube_Ela3_Var1
77,74,0.9,2,30,95,137,43,0,0.8203125,Cube_Ela9_Var2
78,17,0.2,1,30,34,31,36,0,0.69609375,Cube_Ela2_Var1
79,59,0.7,3,30,80,108,65,0,0.80390625,Cube_Ela7_Var3
80,79,0.9,7,30,103,142,49,0,0.859375,Cube_Ela9_Var7
81,62,0.7,6,30,108,111,88,0,0.722265625,Cube_Ela7_Var6
82,44,0.5,4,30,44,79,43,0,0.531640625,Cube_Ela5_Var4
83,36,0.4,4,30,47,64,60,0,0.558984375,Cube_Ela4_Var4
84,12,0.1,8,30,34,23,63,0,0.34296875,Cube_Ela1_Var8
85,1,0,3,30,31,3,60,0,0.39375,Cube_Ela0_Var3
86,51,0.6,3,30,68,93,50,0,0.688671875,Cube_Ela6_Var3
87,4,0,11,30,30,11,48,0,0.6421875,Cube_Ela0_Var11
88,51,0.6,3,30,68,93,74,0,0.61484375,Cube_Ela6_Var3
89,48,0.5,8,30,47,83,62,0,0.333984375,Cube_Ela5_Var8
90,72,0.8,8,30,83,128,45,0,0.728515625,Cube_Ela8_Var8
91,26,0.3,2,30,40,47,60,0,0.502734375,Cube_Ela3_Var2
92,4,0,11,30,30,11,38,0,0.68515625,Cube_Ela0_Var11
93,17,0.2,1,30,34,31,35,0,0.40390625,Cube_Ela2_Var1
94,52,0.6,4,30,91,94,30,0,0.867578125,Cube_Ela6_Var4
95,80,0.9,8,30,81,143,31,0,0.702734375,Cube_Ela9_Var8
96,66,0.8,2,30,87,122,34,0,0.750390625,Cube_Ela8_Var2
97,19,0.2,3,30,32,33,46,0,0.866796875,Cube_Ela2_Var3
98,69,0.8,5,30,68,125,70,0,0.5234375,Cube_Ela8_Var5
99,1,0,3,30,31,3,60,0,0.139453125,Cube_Ela0_Var3
100,34,0.4,2,30,54,62,80,0,0.50234375,Cube_Ela4_Var2
101,37,0.4,5,30,54,65,41,0,0.471875,Cube_Ela4_Var5
102,32,0.3,9,30,30,54,55,0,0.574609375,Cube_Ela3_Var9
103,58,0.7,2,30,77,107,33,0,0.521875,Cube_Ela7_Var2
104,22,0.2,8,30,42,38,32,0,0.47421875,Cube_Ela2_Var8
105,6,0,13,30,30,13,30,0,0.482421875,Cube_Ela0_Var13
106,77,0.9,5,30,120,140,32,0,0.526171875,Cube_Ela9_Var5
107,70,0.8,6,30,93,126,39,0,0.5453125,Cube_Ela8_Var6
108,22,0.2,8,30,42,38,31,0,0.525,Cube_Ela2_Var8
109,4,0,11,30,30,11,49,0,0.541015625,Cube_Ela0_Var11
110,24,0.2,10,30,39,40,48,0,0.5328125,Cube_Ela2_Var10
111,55,0.6,7,30,78,97,56,0,0.53671875,Cube_Ela6_Var7
112,28,0.3,4,30,59,49,46,0,0.509375,Cube_Ela3_Var4
113,66,0.8,2,30,87,122,43,0,0.4984375,Cube_Ela8_Var2
114,31,0.3,8,30,52,53,31,0,0.490625,Cube_Ela3_Var8
115,14,0.1,10,30,37,25,38,0,0.486328125,Cube_Ela1_Var10
116,68,0.8,4,30,85,124,34,0,0.5140625,Cube_Ela8_Var4
117,76,0.9,4,30,120,139,37,0,0.519921875,Cube_Ela9_Var4
118,42,0.5,2,30,61,77,42,0,0.50859375,Cube_Ela5_Var2
119,24,0.2,10,30,39,40,33,0,0.4921875,Cube_Ela2_Var10
120,67,0.8,3,30,97,123,32,0,0.50546875,Cube_Ela8_Var3
121,74,0.9,2,30,95,137,57,0,0.515234375,Cube_Ela9_Var2
122,38,0.4,6,30,45,66,30,0,0.527734375,Cube_Ela4_Var6
123,22,0.2,8,30,42,38,30,0,0.5296875,Cube_Ela2_Var8
124,80,0.9,8,30,81,143,39,0,0.51015625,Cube_Ela9_Var8
125,35,0.4,3,30,64,63,30,0,0.480859375,Cube_Ela4_Var3
126,52,0.6,4,30,91,94,30,0,0.54140625,Cube_Ela6_Var4
127,3,0,10,30,34,10,53,0,0.52421875,Cube_Ela0_Var10
128,77,0.9,5,30,120,140,30,0,0.503125,Cube_Ela9_Var5
129,67,0.8,3,30,97,123,56,0,0.499609375,Cube_Ela8_Var3
130,20,0.2,4,30,38,34,49,0,0.516015625,Cube_Ela2_Var4
131,53,0.6,5,30,79,95,46,0,0.523046875,Cube_Ela6_Var5
132,75,0.9,3,30,77,138,35,0,0.475390625,Cube_Ela9_Var3
133,11,0.1,7,30,34,22,30,0,0.5125,Cube_Ela1_Var7
134,29,0.3,5,30,41,50,30,0,0.5328125,Cube_Ela3_Var5
