trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
61,78,0.9,6,30,119,141,60,0,0.919921875,Cube_Ela9_Var6
62,51,0.6,3,30,68,93,37,0,0.87578125,Cube_Ela6_Var3
63,47,0.5,7,30,61,82,135,0,0.509765625,Cube_Ela5_Var7
64,17,0.2,1,30,34,31,70,0,0.402734375,Cube_Ela2_Var1
65,37,0.4,5,30,54,65,263,0,0.40234375,Cube_Ela4_Var5
66,25,0.3,1,30,55,46,150,0,0.121875,Cube_Ela3_Var1
67,39,0.4,7,30,39,67,49,0,0.180078125,Cube_Ela4_Var7
68,25,0.3,1,30,55,46,68,0,0.192578125,Cube_Ela3_Var1
69,62,0.7,6,30,108,111,49,0,0.798828125,Cube_Ela7_Var6
70,38,0.4,6,30,45,66,117,0,0.653515625,Cube_Ela4_Var6
71,40,0.4,8,30,49,68,117,0,0.613671875,Cube_Ela4_Var8
72,66,0.8,2,30,87,122,56,0,0.79453125,Cube_Ela8_Var2
73,80,0.9,8,30,81,143,60,0,0.94609375,Cube_Ela9_Var8
74,58,0.7,2,30,77,107,66,0,0.366015625,Cube_Ela7_Var2
75,46,0.5,6,30,44,81,104,0,0.462109375,Cube_Ela5_Var6
76,71,0.8,7,30,75,127,142,0,0.457421875,Cube_Ela8_Var7
77,55,0.6,7,30,78,97,88,0,0.581640625,Cube_Ela6_Var7
78,10,0.1,6,30,36,21,60,0,0.268359375,Cube_Ela1_Var6
79,74,0.9,2,30,95,137,58,0,0.956640625,Cube_Ela9_Var2
80,14,0.1,10,30,37,25,60,0,0.127734375,Cube_Ela1_Var10
81,22,0.2,8,30,42,38,46,0,0.146484375,Cube_Ela2_Var8
82,74,0.9,2,30,95,137,146,0,0.27421875,Cube_Ela9_Var2
83,65,0.8,1,30,59,121,44,0,0.756640625,Cube_Ela8_Var1
84,11,0.1,7,30,34,22,52,0,0.3734375,Cube_Ela1_Var7
85,7,0,14,30,32,14,88,0,0,Cube_Ela0_Var14
86,35,0.4,3,30,64,63,141,0,0.683203125,Cube_Ela4_Var3
87,78,0.9,6,30,119,141,54,0,0.908203125,Cube_Ela9_Var6
88,61,0.7,5,30,80,110,65,0,0.776953125,Cube_Ela7_Var5
89,61,0.7,5,30,80,110,44,0,0.91328125,Cube_Ela7_Var5
90,77,0.9,5,30,120,140,90,0,0.84296875,Cube_Ela9_Var5
91,11,0.1,7,30,34,22,122,0,0,Cube_Ela1_Var7
92,44,0.5,4,30,44,79,68,0,0.100390625,Cube_Ela5_Var4
93,51,0.6,3,30,68,93,66,0,0.71640625,Cube_Ela6_Var3
94,17,0.2,1,30,34,31,62,0,0.144140625,Cube_Ela2_Var1
95,7,0,14,30,32,14,52,0,0,Cube_Ela0_Var14
96,35,0.4,3,30,64,63,60,0,0.858203125,Cube_Ela4_Var3
97,35,0.4,3,30,64,63,94,0,0.823828125,Cube_Ela4_Var3
98,6,0,13,30,30,13,50,0,0.11328125,Cube_Ela0_Var13
99,49,0.6,1,30,79,91,60,0,0.77890625,Cube_Ela6_Var1
100,36,0.4,4,30,47,64,84,0,0.753125,Cube_Ela4_Var4
101,60,0.7,4,30,83,109,92,0,0.457421875,Cube_Ela7_Var4
102,65,0.8,1,30,59,121,56,0,0.874609375,Cube_Ela8_Var1
103,9,0.1,4,30,32,19,42,0,0.16484375,Cube_Ela1_Var4
104,78,0.9,6,30,119,141,60,0,0.933203125,Cube_Ela9_Var6
105,47,0.5,7,30,61,82,90,0,0.2109375,Cube_Ela5_Var7
106,60,0.7,4,30,83,109,157,0,0.4640625,Cube_Ela7_Var4
107,47,0.5,7,30,61,82,91,0,0.5984375,Cube_Ela5_Var7
108,16,0.1,13,30,38,28,38,0,0.044921875,Cube_Ela1_Var13
109,57,0.7,1,30,77,106,53,0,0.97265625,Cube_Ela7_Var1
110,69,0.8,5,30,68,125,68,0,0.68984375,Cube_Ela8_Var5
111,38,0.4,6,30,45,66,109,0,0.7,Cube_Ela4_Var6
112,8,0,15,30,34,15,81,0,0.059765625,Cube_Ela0_Var15
113,26,0.3,2,30,40,47,90,0,0.196484375,Cube_Ela3_Var2
114,22,0.2,8,30,42,38,53,0,0.145703125,Cube_Ela2_Var8
115,42,0.5,2,30,61,77,67,0,0.694921875,Cube_Ela5_Var2
116,50,0.6,2,30,79,92,70,0,0.83203125,Cube_Ela6_Var2
117,51,0.6,3,30,68,93,74,0,0.92578125,Cube_Ela6_Var3
118,59,0.7,3,30,80,108,61,0,0.869921875,Cube_Ela7_Var3
119,13,0.1,9,30,32,24,65,0,0.00234375,Cube_Ela1_Var9
120,67,0.8,3,30,97,123,109,0,0.8546875,Cube_Ela8_Var3
121,57,0.7,1,30,77,106,107,0,0.810546875,Cube_Ela7_Var1
122,26,0.3,2,30,40,47,43,0,0.887890625,Cube_Ela3_Var2
123,75,0.9,3,30,77,138,41,0,0.74765625,Cube_Ela9_Var3
124,52,0.6,4,30,91,94,47,0,0.953125,Cube_Ela6_Var4
125,76,0.9,4,30,120,139,43,0,0.9453125,Cube_Ela9_Var4
126,12,0.1,8,30,34,23,49,0,0.08515625,Cube_Ela1_Var8
