trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
79,75,0.9,3,30,77,138,100,0,0.999609375,Cube_Ela9_Var3
80,11,0.1,7,30,34,22,150,0,0.892578125,Cube_Ela1_Var7
81,17,0.2,1,30,34,31,78,0,0.037890625,Cube_Ela2_Var1
82,1,0,3,30,31,3,65,0,0.138671875,Cube_Ela0_Var3
83,37,0.4,5,30,54,65,150,0,0.232421875,Cube_Ela4_Var5
84,14,0.1,10,30,37,25,90,0,0.049609375,Cube_Ela1_Var10
85,3,0,10,30,34,10,75,0,0.041796875,Cube_Ela0_Var10
86,38,0.4,6,30,45,66,124,0,0.00625,Cube_Ela4_Var6
87,65,0.8,1,30,59,121,131,0,0.72734375,Cube_Ela8_Var1
88,78,0.9,6,30,119,141,179,0,0.9,Cube_Ela9_Var6
89,11,0.1,7,30,34,22,62,0,0.19453125,Cube_Ela1_Var7
90,70,0.8,6,30,93,126,91,0,0.80234375,Cube_Ela8_Var6
91,34,0.4,2,30,54,62,160,0,0.41171875,Cube_Ela4_Var2
92,2,0,6,30,34,6,90,0,0.045703125,Cube_Ela0_Var6
93,77,0.9,5,30,120,140,87,0,0.81484375,Cube_Ela9_Var5
94,14,0.1,10,30,37,25,60,0,0.035546875,Cube_Ela1_Var10
95,61,0.7,5,30,80,110,142,0,0.690625,Cube_Ela7_Var5
96,65,0.8,1,30,59,121,120,0,0.68515625,Cube_Ela8_Var1
97,74,0.9,2,30,95,137,86,0,0.921484375,Cube_Ela9_Var2
98,78,0.9,6,30,119,141,119,0,0.9125,Cube_Ela9_Var6
99,37,0.4,5,30,54,65,98,0,0.617578125,Cube_Ela4_Var5
100,2,0,6,30,34,6,66,0,0.03671875,Cube_Ela0_Var6
101,44,0.5,4,30,44,79,110,0,0.1171875,Cube_Ela5_Var4
102,64,0.7,8,30,69,113,193,0,0.7515625,Cube_Ela7_Var8
103,60,0.7,4,30,83,109,78,0,0.44921875,Cube_Ela7_Var4
104,42,0.5,2,30,61,77,226,0,0.661328125,Cube_Ela5_Var2
105,53,0.6,5,30,79,95,95,0,0.43046875,Cube_Ela6_Var5
106,42,0.5,2,30,61,77,96,0,0.80390625,Cube_Ela5_Var2
107,35,0.4,3,30,64,63,105,0,0.841796875,Cube_Ela4_Var3
108,65,0.8,1,30,59,121,60,0,0.489453125,Cube_Ela8_Var1
109,8,0,15,30,34,15,84,0,0.045703125,Cube_Ela0_Var15
110,39,0.4,7,30,39,67,80,0,0.241015625,Cube_Ela4_Var7
111,38,0.4,6,30,45,66,85,0,0.15703125,Cube_Ela4_Var6
112,16,0.1,13,30,38,28,52,0,0.007421875,Cube_Ela1_Var13
113,33,0.4,1,30,54,61,106,0,0.496875,Cube_Ela4_Var1
114,51,0.6,3,30,68,93,80,0,0.88046875,Cube_Ela6_Var3
115,76,0.9,4,30,120,139,90,0,0.99453125,Cube_Ela9_Var4
116,51,0.6,3,30,68,93,58,0,0.74453125,Cube_Ela6_Var3
117,32,0.3,9,30,30,54,64,0,0.064453125,Cube_Ela3_Var9
118,26,0.3,2,30,40,47,74,0,0.14453125,Cube_Ela3_Var2
119,27,0.3,3,30,54,48,166,0,0.21328125,Cube_Ela3_Var3
