trialID,trialType,elasticity,variation,endFrame,origEndFrame,origTrialType,framesShown,missedTiming,rating,stimulusID
31,73,0.9,1,30,104,136,180,0,0.73359375,Cube_Ela9_Var1
32,51,0.6,3,30,68,93,48,0,0.999609375,Cube_Ela6_Var3
33,16,0.1,13,30,38,28,124,0,0.0234375,Cube_Ela1_Var13
34,12,0.1,8,30,34,23,214,0,0.164453125,Cube_Ela1_Var8
35,40,0.4,8,30,49,68,210,0,0.8015625,Cube_Ela4_Var8
36,35,0.4,3,30,64,63,90,0,0.953515625,Cube_Ela4_Var3
37,57,0.7,1,30,77,106,191,0,0.87265625,Cube_Ela7_Var1
38,30,0.3,7,30,47,52,225,0,0.48203125,Cube_Ela3_Var7
39,73,0.9,1,30,104,136,248,0,0.699609375,Cube_Ela9_Var1
40,52,0.6,4,30,91,94,70,0,0.96953125,Cube_Ela6_Var4
41,44,0.5,4,30,44,79,120,0,0.105078125,Cube_Ela5_Var4
42,9,0.1,4,30,32,19,120,0,0.094921875,Cube_Ela1_Var4
43,80,0.9,8,30,81,143,52,0,0.845703125,Cube_Ela9_Var8
44,31,0.3,8,30,52,53,175,0,0.91171875,Cube_Ela3_Var8
45,19,0.2,3,30,32,33,69,0,0.083984375,Cube_Ela2_Var3
46,46,0.5,6,30,44,81,180,0,0.89921875,Cube_Ela5_Var6
47,1,0,3,30,31,3,75,0,0.107421875,Cube_Ela0_Var3
48,66,0.8,2,30,87,122,67,0,0.984765625,Cube_Ela8_Var2
49,55,0.6,7,30,78,97,60,0,0.60703125,Cube_Ela6_Var7
50,65,0.8,1,30,59,121,96,0,0.783203125,Cube_Ela8_Var1
51,33,0.4,1,30,54,61,270,0,0.6,Cube_Ela4_Var1
52,60,0.7,4,30,83,109,69,0,0.765625,Cube_Ela7_Var4
53,48,0.5,8,30,47,83,82,0,0.271875,Cube_Ela5_Var8
54,21,0.2,7,30,42,37,90,0,0.626171875,Cube_Ela2_Var7
55,8,0,15,30,34,15,95,0,0.012890625,Cube_Ela0_Var15
56,50,0.6,2,30,79,92,102,0,0.893359375,Cube_Ela6_Var2
57,1,0,3,30,31,3,54,0,0.051953125,Cube_Ela0_Var3
58,11,0.1,7,30,34,22,118,0,0.2234375,Cube_Ela1_Var7
59,39,0.4,7,30,39,67,86,0,0.1046875,Cube_Ela4_Var7
